,data_index,title,cluster
13420,13420,Trump Honors Heroes of Flight 93 on Sept. 11 Anniversary,0
13421,13421,"United Continental close to sealing deal on Avianca loan, partnership",0
13422,13422,A United Airlines flight made an emergency landing in Sydney after the pilots made a mayday call because the plane was running low on fuel,0
13423,13423,A United Airlines flight made an emergency landing in Sydney after the pilots made a mayday call because the plane was running low on fuel (UAL),0
13424,13424,Ohio Man Dana Carter Awarded Donkey Of The Day For Calling In Bomb Threat So He Wouldn't Miss His Flight • VannDigital,0
13425,13425,"The Airline Snack Cart CATASTROPHE! (OK, not really…but it’s still sad)",0
13426,13426,"U.S. Senate approves legislation to oversee U.S. air traffic, drones",0
13427,13427,Virginia Lawmaker Unveils Bill to Lower Dulles Toll Road Hikes,0
13428,13428,"Air Travel: New Minneapolis - Shanghai Flight, Expanded Bermuda Service",3
13429,13429,United Airlines CEO Says Raising Baggage Fees Isn’t About Wanting to Make More Money,2
13430,13430,Airlift added to St. Kitts from North America,1
13431,13431,Former NBA player sues United Airlines for $10 million over alleged in-flight ‘race baiting’,0
13432,13432,Woman Sues United Airlines Claiming She was Groped by Man While Sleeping on Flight,2
13433,13433,"Fly to Singapore, Philippines, Thailand, Indonesia, and Much More for 16,000 Miles Less Than Usual!",8
13434,13434,Discount Hotel Booking from Club 1 Hotels Saves Big,0
13435,13435,"American Airlines raises bag fees to $30, matching Delta and United",1
13436,13436,SkyWest to sell ExpressJet to United JV for $70 million in cash and assumption of debt,0
13437,13437,Be a positive inspiration for animal rescue,0
13438,13438,United Airlines responds with donations and bonus miles to California wildfires,2
13439,13439,United Airlines First to Pledge to Cut Emissions in Half by 2050,2
13440,13440,Explore Catalina Island’s Airport in the Sky and its storied history on the island,4
13441,13441,Included in House FAA Bill: Minimum Size for Airline Seats,0
13442,13442,United’s Path Forward and 4 Other Aviation Trends This Week,0
13443,13443,United Announces New Boeing 787-10 on Flights Between New York and Los Angeles and San Francisco,2
13444,13444,Donald Trump marks 17th anniversary of 9/11 attacks at Flight 93 crash site,0
13445,13445,Frail Senior Boards Flight. Shocked When Airline CEO In 1st Class Refuses To Let Her Find Her Seat,0
13446,13446,Airline Loyalty Programs Of Tomorrow Part 1,0
13447,13447,"Airline fuel efficiency improves but lags industry goals, says study",0
13448,13448,Air New Zealand posts record FY18 profit; adjusts schedule for R-R engine issues,3
13449,13449,"United updates boarding process, Alibaba expands cloud partnership, Verizon denies accusations",0
13450,13450,"Airplane crash kills 112, first women's rights convention called to order",0
13451,13451,Chase Rebates and Hotel Credit Card Scam,8
13452,13452,Booking slip-up on Air New Zealand costs $1000,3
13453,13453,"17 years after 9/11 attacks, families to gather at Ground Zero to remember",0
13454,13454,Wall St. takes a step back; Fed minutes on deck,0
13455,13455,Push for drinking water tax dies in the California Legislature,0
13456,13456,Delta and American Airlines CEOs say they won't make seats smaller,1
13457,13457,Air India Limit US-Bound Passengers From Carrying 'Powder-Like Substance',3
13458,13458,Phoenix Bound United Flight Makes Emergency Stop In CR,4
13459,13459,My Best United First Class Trip Of All Time,2
13460,13460,"Why Did U.S. Airlines Stocks–AAL, DAL, LUV–Climb Today?",0
13461,13461,"AMEX Membership Rewards Points Saved Me 31,500 Miles (and $900!) on 3 Round-Trip Award Tickets This Christmas, Here's How You Can Do It Too",8
13462,13462,United Airlines to Invest $200 Million in Hawaiian Infrastructure,0
13463,13463,800 Newark airport workers get layoff notices after United contractor change,4
13464,13464,Brazil's Azul could join Avianca-United Airlines alliance,2
13465,13465,Daily Aviation Brief – 20/07/2018,0
13466,13466,"For American Airlines Flight Attendants, Life Will Never Be the Same (After All the Crazy Changes That Happened Last Week)",2
13467,13467,"Airlines raising checked-bag fees: Delta, United & JetBlue",1
13468,13468,United Airlines Adds Direct Flights From DIA > Mammoth Lakes,0
13469,13469,Airbus showcases the re-designated A220 at Farnborough,0
13470,13470,New tourism promotion targets hundreds of thousands of New York commuters in Penn Station,0
13471,13471,“Emotional support squirrel” on plane drives passengers nuts,6
13472,13472,American Airlines raising costs for alcohol,0
13473,13473,How to Have an Epic Vacation to Spain With Credit Card Rewards Points,8
13474,13474,Review: American Airlines A321T Business Class New York To Los Angeles,2
13475,13475,More Airlines Say Goodbye to the Boeing 747 Jumbo Jet,1
13476,13476,A United Airlines flight was forced to make an emergency landing in Florida after an engine failed shortly after takeoff,2
13477,13477,United Airlines Commits to a Cleaner Future; Becomes First U.S. Airline to Pledge to Reduce Own Emissions by 50 Percent by 2050,2
13478,13478,A Fascinating New Study of 752 U.S. Firms Says These Are the Best-Managed Companies in America,0
13479,13479,Bizarre reason pilot turned around plane mid-flight,2
13480,13480,That Time When There Was A Problem On My Flight & The Airline Was WONDERFUL About It!,2
13481,13481,On My Butt In Arizona,0
13482,13482,United: Hidden-City Customers Don’t Owe You A Dime,2
13483,13483,Mom Says United Flight Attendant Scolded Her for Crying Baby,2
13484,13484,United’s Hidden-City Pressure Works on Me,2
13485,13485,Recordings of dramatic phone calls reveal horror of World Trade Center terror attacks,0
13486,13486,"New United Airlines Routes, Delta Basic Economy Awards, $35 Uber Cash for Amex Platinum, $35 Uber Cash for Amex Platinum",2
13487,13487,The Gold Mine Of China Turns Into Fool's Gold For U.S. Airlines,0
13488,13488,United Announces 22 New Routes,2
13489,13489,3 Crucial Shifts Taking Over Content Marketing,0
13490,13490,United Airlines computer glitch strands hundreds of passengers at Newark Airport,4
13491,13491,why companies should respect passengers' rights when they make a mistake,0
13492,13492,"ExpressJet pilots ratify contract, look to United to provide new E175s",0
13493,13493,UPDATED: Delta Airlines arm cutting dozens of jobs at RIC as United contract ends,2
13494,13494,United Airlines hosts VIP experience for nine Special Olympics Athletes to play with PGA TOUR pros,0
13495,13495,Murder In The Skies,0
13496,13496,The Best Airlines To Fly Economy Between The USA & Australia,0
13497,13497,Copa confident in regulatory approval of three-way JV,0
13498,13498,2 Annual Airline Lounge Passes Make the Chase United Explorer Card Worth Keeping Forever (And It's $0 the First Year!),8
13499,13499,Longest International Flights and Why You Want to Fly Them,0
13500,13500,15 tips to help you survive a long-haul flight,0
13501,13501,United Airlines planes collide on the ground at Chicago O'Hare Airport,4
13502,13502,"United Downgrades Basic Economy to Europe, Axing Free Seat Selection",2
13503,13503,All About November 1st,0
13504,13504,A United Airlines flight was forced to make an emergency landing in Florida after an engine failed shortly after takeoff (UAL),2
13505,13505,American Airlines Affordable Cash Upgrades During Online Check-In – A Worthwhile Investment?,0
13506,13506,Airline Bill is Mixed Bag for Consumers,0
13507,13507,Media advisory: L.A. Coliseum celebrates renovation milestone and local jobs boom,0
13508,13508,Airlines cater to those with dietary restrictions,0
13509,13509,United Airlines Warns Pilots on Issue That Plagued Fatal Lion Air Flight,3
13510,13510,Today marks the 17th anniversary of the 9/11 attacks,0
13511,13511,"United meets increased demand on SFO-SIN route, targets transit passengers",0
13512,13512,6 Amazing Destination You Can go From Boston,1
13513,13513,Wataniya Airways partially suspends operations as lessor disputes claims,0
13514,13514,"Korean Air flight Attendants Drag American Woman After She Refused to Move Away From Business Class, Watch Video",3
13515,13515,United and Lemonade-Stranded in Chicago,4
13516,13516,1950s air hostess reveals this strict airline rule,3
13517,13517,Quebec-developed mustard seed biofuel to be used in United Airlines flight,2
13518,13518,Quebec-developed mustard seed biofuel to be used in United Airlines flight,2
13519,13519,United Airlines Commits to Slashing Emissions,2
13520,13520,"United Airlines (Star Alliance) arrivals lounge, London Heathrow T2",2
13521,13521,Newark Airport To Lose 821 Jobs; Company Reports Record Revenues,4
13522,13522,Denver Airport Workers Make Bid for $15 Minimum Wage,4
13523,13523,Big adventures in a smaller RV,0
13524,13524,United announces its winter ski season schedule,0
13525,13525,Expect Travel Disruptions Through Early Next Week from Florence,0
13526,13526,Gov. Cuomo visits Tompkins Airport for groundbreaking of $24.7M expansion (video),4
13527,13527,"17 years after 9/11 attacks, families gather at ground zero to remember",0
13528,13528,"Base Maintenance Material in San Francisco, California, United States",2
13529,13529,"09-13-18 Learn more about Carinata as a Biofuel Crop with Agrisoma Founder, CEO and President Steve Fabijanski…",0
13530,13530,United Airlines Pilot Rants About Her Divorce and Donald Trump Over Plane's Intercom,2
13531,13531,A US Deep State Event (The Deep Implications of the 9-11 Money Trail),0
13532,13532,Kids From Children’s Hospital Board Whimsical ‘Fantasy Flight’ That Takes Them To ‘North Pole’,0
13533,13533,United Airlines Reservations +1-844-231-5895,2
13534,13534,4 Takeaways About Airfares and Passenger Experience From United's Earnings Call,2
13535,13535,US airlines report slowdown in passenger growth to MX in first 6 months,0
13536,13536,"During 9/11 Speech, Trump Issues 3 Words Obama Would Never Dare Say In Public",0
13537,13537,United Airlines immediately raising checked baggage fees,2
13538,13538,United expands 737 MAX 9 Hawaii market from August 2018,5
13539,13539,Steward Health Care Welcomes Jim Olson As Chief Communications Officer,0
13540,13540,United Airline attendants say Boeing smoke detectors busted their ear drums,5
13541,13541,Trucker helps lay United Flight 93 victims to rest at new 9/11 memorial – Tandem Thoughts,2
13542,13542,From U-2 Pilot to OB/GYN: A Veteran Reflects on Her Career Path,0
13543,13543,"Students visit Flight 93 crash site, learn history of 9/11",0
13544,13544,Merrick Pet Care appoints new CEO,0
13545,13545,Website takes indecision out of booking vacation travel itineraries,0
13546,13546,"Travellers Face New Powder Restrictions On Cabin Baggage For Flights To US, Australia & NZ",0
13547,13547,"ANA Signs ""Buckingham Palace Declaration"" Against Wildlife Trafficking",2
13548,13548,United could grow flights by half at Washington Dulles,0
13549,13549,"It's Better to be Wise than Smart • ServerPress, LLC.",0
13550,13550,United Is Offering A Bonus Of 85% On Miles Purchased By July 11,8
13551,13551,Best-Selling Author Steven Pressfield Asks You to Embrace Struggle. Here’s Why,0
13552,13552,House approves bill including items for airline passengers,2
13553,13553,Shocking moment pilot lands plane on the MOTORWAY,1
13554,13554,House advances federal aviation bill that calls for minimum seat sizes,0
13555,13555,Changi Airport saw 4.3% more passengers in October,4
13556,13556,Faulty valve caused engine to quit mid flight on a United 757,2
13557,13557,GreenRope Pairs CRM and Other Business Software with Focus on Customer Support,6
13558,13558,NYC remembers those lost on 9/11 in annual ceremony,0
13559,13559,Tricks to Find Star Alliance (United) Awards Without Surcharges,2
13560,13560,"Air Travel: New Flights to Key West, Caribbean and Mexico",2
13561,13561,United adds 3 new European destinations – SFGate,2
13562,13562,"Reader Success! A Completely FREE Viking River Cruise Trip in Europe! Plus, United Airlines Business Class Award Flights!",0
13563,13563,Two planes collide on the ground at Chicago Airport,4
13564,13564,A Mysterious New Luxury Airline in Taiwan,0
13565,13565,BetterFly Download,0
13566,13566,Delta is Eliminating Plastic Straws and Stirrers Next Year,1
13567,13567,‘United will launch flights from Delhi to San Francisco next year’,2
13568,13568,Airlines offer travel waivers as Hurricane Lane bears down on Hawaii,2
13569,13569,"United Plane Aborts Takeoff at 130 Mph After Pilot 'Slams Brakes,' Fire Trucks Rush to Scene",2
13570,13570,There’s More Than One Way To Save Money,8
